Game Turn, Player, Action, , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 62, 63
29, 17, Threat and Trust,,,,, 5.10:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
29, 18, ,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 18, Threat and Trust,,,,,,,,,, 13.00:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
29, 19, ,,,,, 2:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 19, Threat and Trust,,,,, 7.10:1:0.00,, 5.75:2:0.00,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
29, 20, ,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 20, Threat and Trust,, 136.80:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
29, 21, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 21, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
29, 22, ,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 22, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
29, 23, ,,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,, 0:DIPLO_STATE_MINOR_MINOR, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 23, Threat and Trust,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,, 0.00:1:0.00,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
29, 24, ,,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 24, Threat and Trust,,,,,,,,,, 13.00:1:0.00,,,,,,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
29, 25, ,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 25, Threat and Trust,,,,,,,,,, 12.85:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
29, 26, ,,,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,, 0:DIPLO_STATE_MINOR_MINOR, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 26, Threat and Trust,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
29, 27, ,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 27, Threat and Trust,,,,, 6.00:1:0.00,,,,,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
29, 28, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 28, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
29, 29, ,,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 29, Threat and Trust,,,,,,,,,,, 6.00:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
29, 30, ,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 30, Threat and Trust,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,, 0.00:1:0.00,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
29, 31, ,,,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
29, 31, Threat and Trust,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
29, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29, 62, Threat and Trust,, 143.11:1:0.00, 11.40:4:0.00, 9.70:7:0.00, 11.95:3:0.00, 8.35:8:0.00, 10.60:6:0.00, 6.40:10:0.00, 7.90:9:0.00, 18.85:2:0.00, 10.65:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30, 0, ,,, -6:DIPLO_STATE_UNFRIENDLY, 5:DIPLO_STATE_FRIENDLY,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 0, Threat and Trust,,, 0.00:2:4.00, 0.00:2:4.00,,,,,,,,,, 0.00:2:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
30, 1, ,, -5:DIPLO_STATE_NEUTRAL,, 2:DIPLO_STATE_FRIENDLY,,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 1, Threat and Trust,, 126.75:1:4.00,, 0.00:2:0.00,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
30, 2, ,, 2:DIPLO_STATE_NEUTRAL, -4:DIPLO_STATE_FRIENDLY,,, 3:DIPLO_STATE_FRIENDLY,,,,,,,, 1:DIPLO_STATE_INFLUENTIAL,,, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 2, Threat and Trust,, 129.05:1:4.00, 0.00:2:0.00,,, 0.00:2:0.00,,,,,,,, 0.00:2:0.00,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
30, 3, ,,,,,,,,,,,,,,,,,,, 1:DIPLO_STATE_MAX_INFLUENCE,, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,, 1:DIPLO_STATE_INFLUENTIAL,, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 3, Threat and Trust,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,, 0.00:1:0.00,,,,,,,, 0.00:1:0.00,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
30, 4, ,,,, -3:DIPLO_STATE_NEUTRAL,,,,,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 4, Threat and Trust,,,, 0.00:1:0.00,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
30, 5, ,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 5, Threat and Trust,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
30, 6, ,,,,,,,,,,,, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 6, Threat and Trust,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
30, 7, ,,,,,,,,,,,,,,,,,,,,,,,, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 7, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
30, 8, ,,,,,,,,,,,,,,,,,, 1:DIPLO_STATE_INFLUENTIAL,, 1:DIPLO_STATE_INFLUENTIAL,,,,,, 2:DIPLO_STATE_INFLUENTIAL, 1:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 8, Threat and Trust,,,,,,,,,,,,,,,,,, 0.00:1:0.00,, 0.00:1:0.00,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
30, 9, ,,,,,,,,,,,,,,,,,,,,,,,,, 1:DIPLO_STATE_INFLUENTIAL,,, 2:DIPLO_STATE_INFLUENTIAL,,, 1:DIPLO_STATE_INFLUENTIAL,, 2:DIPLO_STATE_INFLUENTIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
30, 9, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,, 0.00:1:0.00,,, 0.00:1:0.00,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00, 0.00:1:0.00
30, 10, ,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 10, Threat and Trust,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 11, ,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 11, Threat and Trust,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 12, ,, 3:DIPLO_STATE_PATRON, 0:DIPLO_STATE_AWARE, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 12, Threat and Trust,, 132.45:1:0.00, 5.70:2:0.00, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
30, 13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 13, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 14, ,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 14, Threat and Trust,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 15, ,,,, 1:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 15, Threat and Trust,,,, 0.00:1:0.00,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 16, ,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 16, Threat and Trust,,,,,,,,,, 16.35:1:0.00,,,,,,,,,, 0.00:2:0.00,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
30, 17, ,,,,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 17, Threat and Trust,,,,, 5.05:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
30, 18, ,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 18, Threat and Trust,,,,,,,,,, 14.65:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
30, 19, ,,,,, 2:DIPLO_STATE_PATRON,, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 19, Threat and Trust,,,,, 7.00:1:0.00,, 5.20:2:0.00,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
30, 20, ,, 3:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 20, Threat and Trust,, 132.45:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
30, 21, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 21, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 22, ,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 22, Threat and Trust,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 23, ,,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,, 0:DIPLO_STATE_MINOR_MINOR, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 23, Threat and Trust,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,,,,, 0.00:1:0.00,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 24, ,,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 24, Threat and Trust,,,,,,,,,, 15.85:1:0.00,,,,,,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
30, 25, ,,,,,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 25, Threat and Trust,,,,,,,,,, 15.70:1:0.00,,,,,,,, 0.00:2:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
30, 26, ,,,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,, 0:DIPLO_STATE_MINOR_MINOR, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 26, Threat and Trust,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 27, ,,,,, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 27, Threat and Trust,,,,, 6.05:1:0.00,,,,,,,,,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00
30, 28, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 28, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 29, ,,,,, 1:DIPLO_STATE_PATRON,,,,,, 1:DIPLO_STATE_PATRON,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 29, Threat and Trust,,,,, 7.20:1:0.00,,,,,, 5.60:2:0.00,,,,,,,, 0.00:3:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:3:0.00
30, 30, ,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 30, Threat and Trust,,,,,,,,,,,,,,,, 0.00:1:0.00,,,,,,,,, 0.00:1:0.00,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 31, ,,,,,,,,,,, 2:DIPLO_STATE_PATRON,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
30, 31, Threat and Trust,,,,,,,,,,, 0.00:1:0.00,,,,,,,,,,,,,, 0.00:1:0.00,,, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
30, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30, 62, Threat and Trust,, 138.80:1:0.00, 12.05:3:0.00, 9.75:7:0.00, 12.05:3:0.00, 8.85:8:0.00, 10.25:6:0.00, 5.90:10:0.00, 8.00:9:0.00, 21.75:2:0.00, 10.45:5:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31, 0, ,,, -6:DIPLO_STATE_UNFRIENDLY, 5:DIPLO_STATE_FRIENDLY,,,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,, 3:DIPLO_STATE_MAX_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
31, 0, Threat and Trust,,, 0.00:2:4.00, 0.00:2:4.00,,,,,,,,,, 0.00:2:0.00,,,,,,,, 0.00:2:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:2:0.00, 0.00:2:0.00
31, 1, ,, -5:DIPLO_STATE_NEUTRAL,, 2:DIPLO_STATE_FRIENDLY,,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
